id,date,store,item,sales,description,size
18069,2018-03-11,1,21,45.23946972377516,Pants,XXXL
18070,2018-03-12,1,21,29.07443380127711,Pants,XXXL
18071,2018-03-13,1,21,34.667329441730445,Pants,XXXL
18072,2018-03-14,1,21,33.49442300044157,Pants,XXXL
18073,2018-03-15,1,21,38.1576831240525,Pants,XXXL
18074,2018-03-16,1,21,39.782057736863294,Pants,XXXL
18075,2018-03-17,1,21,42.21280997023828,Pants,XXXL
18076,2018-03-18,1,21,45.2758025291008,Pants,XXXL
18077,2018-03-19,1,21,29.39364964270996,Pants,XXXL
18078,2018-03-20,1,21,34.76544144755346,Pants,XXXL
18079,2018-03-21,1,21,33.841089628646884,Pants,XXXL
18080,2018-03-22,1,21,37.99588734921594,Pants,XXXL
18081,2018-03-23,1,21,39.70452899486394,Pants,XXXL
18082,2018-03-24,1,21,42.16475750650737,Pants,XXXL
18083,2018-03-25,1,21,45.02056914915545,Pants,XXXL
18084,2018-03-26,1,21,29.156514681782465,Pants,XXXL
18085,2018-03-27,1,21,34.93205391163445,Pants,XXXL
18086,2018-03-28,1,21,33.43063244611105,Pants,XXXL
18087,2018-03-29,1,21,38.203374721299,Pants,XXXL
18088,2018-03-30,1,21,40.0511888859533,Pants,XXXL
18089,2018-03-31,1,21,42.50031866472211,Pants,XXXL
18090,2018-01-01,2,21,21.28257520360796,Pants,XXXL
18091,2018-01-02,2,21,29.185957734659315,Pants,XXXL
18092,2018-01-03,2,21,29.02181182654665,Pants,XXXL
18093,2018-01-04,2,21,32.57490725224495,Pants,XXXL
18094,2018-01-05,2,21,35.257274922756714,Pants,XXXL
18095,2018-01-06,2,21,40.644643045904125,Pants,XXXL
18096,2018-01-07,2,21,43.436044296075046,Pants,XXXL
18097,2018-01-08,2,21,22.114228784942835,Pants,XXXL
18098,2018-01-09,2,21,28.82735290795852,Pants,XXXL
18099,2018-01-10,2,21,29.87562891682732,Pants,XXXL
18100,2018-01-11,2,21,32.03934421452788,Pants,XXXL
18101,2018-01-12,2,21,36.28747121088071,Pants,XXXL
18102,2018-01-13,2,21,40.05675792643861,Pants,XXXL
18103,2018-01-14,2,21,44.34572739832615,Pants,XXXL
18104,2018-01-15,2,21,21.127799185906454,Pants,XXXL
18105,2018-01-16,2,21,29.629015959287425,Pants,XXXL
18106,2018-01-17,2,21,29.35130971599061,Pants,XXXL
18107,2018-01-18,2,21,32.43349744458514,Pants,XXXL
18108,2018-01-19,2,21,34.93867234801773,Pants,XXXL
18109,2018-01-20,2,21,40.12864754473573,Pants,XXXL
18110,2018-01-21,2,21,43.3813445635339,Pants,XXXL
18111,2018-01-22,2,21,21.79854397419213,Pants,XXXL
18112,2018-01-23,2,21,28.93978705788492,Pants,XXXL
18113,2018-01-24,2,21,29.379470950923817,Pants,XXXL
18114,2018-01-25,2,21,32.144009083012946,Pants,XXXL
18115,2018-01-26,2,21,36.04526974220221,Pants,XXXL
18116,2018-01-27,2,21,39.28432695833235,Pants,XXXL
18117,2018-01-28,2,21,43.988677374502,Pants,XXXL
18118,2018-01-29,2,21,20.772781188247123,Pants,XXXL
18119,2018-01-30,2,21,29.610051030172357,Pants,XXXL
18120,2018-01-31,2,21,29.590813829175048,Pants,XXXL
18121,2018-02-01,2,21,30.7002211592288,Pants,XXXL
18122,2018-02-02,2,21,32.66343621911228,Pants,XXXL
18123,2018-02-03,2,21,37.855857875943805,Pants,XXXL
18124,2018-02-04,2,21,41.10862718138525,Pants,XXXL
18125,2018-02-05,2,21,19.74004865782039,Pants,XXXL
18126,2018-02-06,2,21,26.506955825696465,Pants,XXXL
18127,2018-02-07,2,21,28.213315733074,Pants,XXXL
18128,2018-02-08,2,21,29.835254943546676,Pants,XXXL
18129,2018-02-09,2,21,33.80242575366998,Pants,XXXL
18130,2018-02-10,2,21,37.03570401483542,Pants,XXXL
18131,2018-02-11,2,21,41.83630563261669,Pants,XXXL
18132,2018-02-12,2,21,18.55813815741147,Pants,XXXL
18133,2018-02-13,2,21,27.5133882155681,Pants,XXXL
18134,2018-02-14,2,21,27.170181151001326,Pants,XXXL
18135,2018-02-15,2,21,30.52039052018486,Pants,XXXL
18136,2018-02-16,2,21,33.247041294350865,Pants,XXXL
18137,2018-02-17,2,21,38.60478391467503,Pants,XXXL
18138,2018-02-18,2,21,41.05047149862313,Pants,XXXL
18139,2018-02-19,2,21,19.930843193517696,Pants,XXXL
18140,2018-02-20,2,21,27.042986441561645,Pants,XXXL
18141,2018-02-21,2,21,27.18206524581881,Pants,XXXL
18142,2018-02-22,2,21,30.31251971493684,Pants,XXXL
18143,2018-02-23,2,21,34.37837759417784,Pants,XXXL
18144,2018-02-24,2,21,37.29019995731808,Pants,XXXL
18145,2018-02-25,2,21,41.6120174671978,Pants,XXXL
18146,2018-02-26,2,21,19.01408546708224,Pants,XXXL
18147,2018-02-27,2,21,27.61245538081418,Pants,XXXL
18148,2018-02-28,2,21,27.40325996891997,Pants,XXXL
18149,2018-03-01,2,21,38.60676725041222,Pants,XXXL
18150,2018-03-02,2,21,40.94257826774513,Pants,XXXL
18151,2018-03-03,2,21,46.14335619124998,Pants,XXXL
18152,2018-03-04,2,21,49.43935835211759,Pants,XXXL
18153,2018-03-05,2,21,27.544842786515108,Pants,XXXL
18154,2018-03-06,2,21,34.2891219018189,Pants,XXXL
18155,2018-03-07,2,21,35.70179558067033,Pants,XXXL
18156,2018-03-08,2,21,38.89378730700864,Pants,XXXL
18157,2018-03-09,2,21,41.56465831666527,Pants,XXXL
18158,2018-03-10,2,21,45.75881010267312,Pants,XXXL
18159,2018-03-11,2,21,50.90616994026719,Pants,XXXL
18160,2018-03-12,2,21,26.52355621367948,Pants,XXXL
18161,2018-03-13,2,21,34.98581740183804,Pants,XXXL
18162,2018-03-14,2,21,35.14910488112116,Pants,XXXL
18163,2018-03-15,2,21,38.89602425246722,Pants,XXXL
18164,2018-03-16,2,21,41.12482595918054,Pants,XXXL
18165,2018-03-17,2,21,46.42790468164226,Pants,XXXL
18166,2018-03-18,2,21,49.26186968510565,Pants,XXXL
18167,2018-03-19,2,21,27.7420157253482,Pants,XXXL
18168,2018-03-20,2,21,34.40817524283091,Pants,XXXL
18169,2018-03-21,2,21,35.712275202921404,Pants,XXXL
18170,2018-03-22,2,21,37.50587982541485,Pants,XXXL
18171,2018-03-23,2,21,42.24284680884367,Pants,XXXL
18172,2018-03-24,2,21,45.418403778617495,Pants,XXXL
18173,2018-03-25,2,21,50.14217026727402,Pants,XXXL
18174,2018-03-26,2,21,26.59699598196493,Pants,XXXL
18175,2018-03-27,2,21,35.155275064872086,Pants,XXXL
18176,2018-03-28,2,21,35.58580362550762,Pants,XXXL
18177,2018-03-29,2,21,38.99715071564623,Pants,XXXL
18178,2018-03-30,2,21,41.21207254638067,Pants,XXXL
18179,2018-03-31,2,21,46.95153751073778,Pants,XXXL
18180,2018-01-01,3,21,33.54705066601585,Pants,XXXL
18181,2018-01-02,3,21,42.14266333761156,Pants,XXXL
18182,2018-01-03,3,21,39.91449331354201,Pants,XXXL
18183,2018-01-04,3,21,43.24223791832467,Pants,XXXL
18184,2018-01-05,3,21,46.83162372110494,Pants,XXXL
18185,2018-01-06,3,21,51.277855626950334,Pants,XXXL
18186,2018-01-07,3,21,54.42644196780043,Pants,XXXL
18187,2018-01-08,3,21,33.887189359210865,Pants,XXXL
18188,2018-01-09,3,21,41.56548652216487,Pants,XXXL
18189,2018-01-10,3,21,39.74419778134794,Pants,XXXL
18190,2018-01-11,3,21,43.511004032610586,Pants,XXXL
18191,2018-01-12,3,21,47.26154795013863,Pants,XXXL
18192,2018-01-13,3,21,51.48634680257976,Pants,XXXL
18193,2018-01-14,3,21,55.169804671713294,Pants,XXXL
18194,2018-01-15,3,21,33.788711512123186,Pants,XXXL
18195,2018-01-16,3,21,41.773934357129136,Pants,XXXL
18196,2018-01-17,3,21,39.85396142444184,Pants,XXXL
18197,2018-01-18,3,21,43.80452483246171,Pants,XXXL
18198,2018-01-19,3,21,46.98147052449886,Pants,XXXL
18199,2018-01-20,3,21,50.814609319959374,Pants,XXXL
18200,2018-01-21,3,21,54.817207338609805,Pants,XXXL
18201,2018-01-22,3,21,33.78670735476229,Pants,XXXL
18202,2018-01-23,3,21,42.33393063579337,Pants,XXXL
18203,2018-01-24,3,21,39.876766506876685,Pants,XXXL
18204,2018-01-25,3,21,44.15717149684262,Pants,XXXL
18205,2018-01-26,3,21,46.30959914309571,Pants,XXXL
18206,2018-01-27,3,21,51.229371712271,Pants,XXXL
18207,2018-01-28,3,21,54.34230066172303,Pants,XXXL
18208,2018-01-29,3,21,33.970178203259856,Pants,XXXL
18209,2018-01-30,3,21,41.54378906762007,Pants,XXXL
18210,2018-01-31,3,21,40.42719521288254,Pants,XXXL
18211,2018-02-01,3,21,46.51925024279613,Pants,XXXL
18212,2018-02-02,3,21,49.45133090442949,Pants,XXXL
18213,2018-02-03,3,21,53.77392711465132,Pants,XXXL
18214,2018-02-04,3,21,57.66953554761879,Pants,XXXL
18215,2018-02-05,3,21,36.50227115740631,Pants,XXXL
18216,2018-02-06,3,21,44.56423882409766,Pants,XXXL
18217,2018-02-07,3,21,42.19098955030092,Pants,XXXL
18218,2018-02-08,3,21,45.85890426450535,Pants,XXXL
18219,2018-02-09,3,21,49.584092304618245,Pants,XXXL
18220,2018-02-10,3,21,53.48252647043687,Pants,XXXL
18221,2018-02-11,3,21,56.88486106887186,Pants,XXXL
18222,2018-02-12,3,21,36.283458056007774,Pants,XXXL
18223,2018-02-13,3,21,44.11223515229297,Pants,XXXL
18224,2018-02-14,3,21,42.469952262128686,Pants,XXXL
18225,2018-02-15,3,21,46.08167984050903,Pants,XXXL
18226,2018-02-16,3,21,50.30660665054945,Pants,XXXL
18227,2018-02-17,3,21,53.9077062872566,Pants,XXXL
18228,2018-02-18,3,21,56.98232923976239,Pants,XXXL
18229,2018-02-19,3,21,36.06266896179013,Pants,XXXL
18230,2018-02-20,3,21,43.696528344637365,Pants,XXXL
18231,2018-02-21,3,21,41.95775224555385,Pants,XXXL
18232,2018-02-22,3,21,46.542176344156914,Pants,XXXL
18233,2018-02-23,3,21,49.67010421600585,Pants,XXXL
18234,2018-02-24,3,21,53.61431967315985,Pants,XXXL
18235,2018-02-25,3,21,57.03304336575895,Pants,XXXL
18236,2018-02-26,3,21,36.24714581947888,Pants,XXXL
18237,2018-02-27,3,21,44.45238970278205,Pants,XXXL
18238,2018-02-28,3,21,42.76035744391351,Pants,XXXL
18239,2018-03-01,3,21,54.26243151577166,Pants,XXXL
18240,2018-03-02,3,21,56.14518767480496,Pants,XXXL
18241,2018-03-03,3,21,62.0198024273022,Pants,XXXL
18242,2018-03-04,3,21,64.4962106791795,Pants,XXXL
18243,2018-03-05,3,21,43.32990699875255,Pants,XXXL
18244,2018-03-06,3,21,51.73305726085525,Pants,XXXL
18245,2018-03-07,3,21,50.51987747469962,Pants,XXXL
18246,2018-03-08,3,21,54.16496748692754,Pants,XXXL
18247,2018-03-09,3,21,57.22974349362363,Pants,XXXL
18248,2018-03-10,3,21,61.324119949107256,Pants,XXXL
18249,2018-03-11,3,21,64.92138830413239,Pants,XXXL
18250,2018-03-12,3,21,43.51537588470187,Pants,XXXL
18251,2018-03-13,3,21,51.820073639460055,Pants,XXXL
18252,2018-03-14,3,21,50.34782594996901,Pants,XXXL
18253,2018-03-15,3,21,53.28678473265019,Pants,XXXL
18254,2018-03-16,3,21,57.012918723837046,Pants,XXXL
18255,2018-03-17,3,21,61.65183049396391,Pants,XXXL
18256,2018-03-18,3,21,65.4698826607569,Pants,XXXL
18257,2018-03-19,3,21,43.88037768016136,Pants,XXXL
18258,2018-03-20,3,21,51.588840243310976,Pants,XXXL
18259,2018-03-21,3,21,49.44478002081259,Pants,XXXL
18260,2018-03-22,3,21,54.02724197967412,Pants,XXXL
18261,2018-03-23,3,21,57.12281522717226,Pants,XXXL
18262,2018-03-24,3,21,62.05313538043249,Pants,XXXL
18263,2018-03-25,3,21,65.78615276675157,Pants,XXXL
18264,2018-03-26,3,21,43.83263381008692,Pants,XXXL
18265,2018-03-27,3,21,53.26765528881485,Pants,XXXL
18266,2018-03-28,3,21,49.91868929378671,Pants,XXXL
18267,2018-03-29,3,21,54.11425693516605,Pants,XXXL
18268,2018-03-30,3,21,57.52510988317901,Pants,XXXL
18269,2018-03-31,3,21,61.99790964017602,Pants,XXXL
18270,2018-01-01,4,21,25.514588273372866,Pants,XXXL
18271,2018-01-02,4,21,30.09020724754033,Pants,XXXL
18272,2018-01-03,4,21,30.985322507818815,Pants,XXXL
18273,2018-01-04,4,21,35.40172457012038,Pants,XXXL
18274,2018-01-05,4,21,37.35038774915992,Pants,XXXL
18275,2018-01-06,4,21,39.70704548732732,Pants,XXXL
18276,2018-01-07,4,21,42.93893777627758,Pants,XXXL
18277,2018-01-08,4,21,24.910667002953605,Pants,XXXL
18278,2018-01-09,4,21,29.52326346604036,Pants,XXXL
18279,2018-01-10,4,21,30.894200835825107,Pants,XXXL
18280,2018-01-11,4,21,34.93644225112104,Pants,XXXL
18281,2018-01-12,4,21,37.61789756596733,Pants,XXXL
18282,2018-01-13,4,21,39.29816023085125,Pants,XXXL
18283,2018-01-14,4,21,43.047493078603,Pants,XXXL
18284,2018-01-15,4,21,25.94242229330208,Pants,XXXL
18285,2018-01-16,4,21,29.965874618485625,Pants,XXXL
18286,2018-01-17,4,21,30.75975308049054,Pants,XXXL
18287,2018-01-18,4,21,34.88920252431235,Pants,XXXL
18288,2018-01-19,4,21,37.79854880522687,Pants,XXXL
18289,2018-01-20,4,21,39.30222496472578,Pants,XXXL
18290,2018-01-21,4,21,42.96245451621603,Pants,XXXL
18291,2018-01-22,4,21,25.73316386102637,Pants,XXXL
18292,2018-01-23,4,21,29.99434356241479,Pants,XXXL
18293,2018-01-24,4,21,30.845907685967248,Pants,XXXL
18294,2018-01-25,4,21,35.19848062020827,Pants,XXXL
18295,2018-01-26,4,21,38.01392492719067,Pants,XXXL
18296,2018-01-27,4,21,39.922612673616506,Pants,XXXL
18297,2018-01-28,4,21,43.13648622878747,Pants,XXXL
18298,2018-01-29,4,21,25.65489251678555,Pants,XXXL
18299,2018-01-30,4,21,30.306018649552,Pants,XXXL
18300,2018-01-31,4,21,31.162228182673516,Pants,XXXL
18301,2018-02-01,4,21,34.503749391886004,Pants,XXXL
18302,2018-02-02,4,21,36.744272959329976,Pants,XXXL
18303,2018-02-03,4,21,38.82520514536774,Pants,XXXL
18304,2018-02-04,4,21,42.19132504685457,Pants,XXXL
18305,2018-02-05,4,21,25.32239905240457,Pants,XXXL
18306,2018-02-06,4,21,29.65322745106372,Pants,XXXL
18307,2018-02-07,4,21,30.047681866095715,Pants,XXXL
18308,2018-02-08,4,21,34.461830752741335,Pants,XXXL
18309,2018-02-09,4,21,36.31023087461468,Pants,XXXL
18310,2018-02-10,4,21,38.68742763850326,Pants,XXXL
18311,2018-02-11,4,21,42.47889634757995,Pants,XXXL
18312,2018-02-12,4,21,24.690160308482373,Pants,XXXL
18313,2018-02-13,4,21,29.318617583627358,Pants,XXXL
18314,2018-02-14,4,21,30.703586111210512,Pants,XXXL
18315,2018-02-15,4,21,33.88671105509511,Pants,XXXL
18316,2018-02-16,4,21,36.18758047252887,Pants,XXXL
18317,2018-02-17,4,21,38.22016994425674,Pants,XXXL
18318,2018-02-18,4,21,42.5112049409958,Pants,XXXL
18319,2018-02-19,4,21,24.841062340093465,Pants,XXXL
18320,2018-02-20,4,21,29.45435256174932,Pants,XXXL
18321,2018-02-21,4,21,30.29565425554071,Pants,XXXL
18322,2018-02-22,4,21,34.152396092743565,Pants,XXXL
18323,2018-02-23,4,21,37.07560166450088,Pants,XXXL
18324,2018-02-24,4,21,38.22297035415293,Pants,XXXL
18325,2018-02-25,4,21,42.829682542524274,Pants,XXXL
18326,2018-02-26,4,21,25.17239553321665,Pants,XXXL
18327,2018-02-27,4,21,29.20226855650334,Pants,XXXL
18328,2018-02-28,4,21,30.2144386855029,Pants,XXXL
18329,2018-03-01,4,21,42.22127908698086,Pants,XXXL
18330,2018-03-02,4,21,43.12254169267182,Pants,XXXL
18331,2018-03-03,4,21,45.70500000614151,Pants,XXXL
18332,2018-03-04,4,21,49.47486097467544,Pants,XXXL
18333,2018-03-05,4,21,32.61757413380529,Pants,XXXL
18334,2018-03-06,4,21,36.91006413982933,Pants,XXXL
18335,2018-03-07,4,21,37.85737443275264,Pants,XXXL
18336,2018-03-08,4,21,42.60627363731953,Pants,XXXL
18337,2018-03-09,4,21,44.4971056716742,Pants,XXXL
18338,2018-03-10,4,21,45.33442361601996,Pants,XXXL
18339,2018-03-11,4,21,49.67008427331,Pants,XXXL
18340,2018-03-12,4,21,32.13232520480936,Pants,XXXL
18341,2018-03-13,4,21,37.44728029820194,Pants,XXXL
18342,2018-03-14,4,21,38.354888261600486,Pants,XXXL
18343,2018-03-15,4,21,42.435025156366265,Pants,XXXL
18344,2018-03-16,4,21,44.520565379650805,Pants,XXXL
18345,2018-03-17,4,21,46.146239071764256,Pants,XXXL
18346,2018-03-18,4,21,49.1934712868987,Pants,XXXL
18347,2018-03-19,4,21,33.0833509632552,Pants,XXXL
18348,2018-03-20,4,21,36.89048654131043,Pants,XXXL
18349,2018-03-21,4,21,38.59317468700572,Pants,XXXL
18350,2018-03-22,4,21,42.16071669885873,Pants,XXXL
18351,2018-03-23,4,21,44.19535620865659,Pants,XXXL
18352,2018-03-24,4,21,45.15752526748902,Pants,XXXL
18353,2018-03-25,4,21,49.87945426662527,Pants,XXXL
18354,2018-03-26,4,21,32.988646972317966,Pants,XXXL
18355,2018-03-27,4,21,37.00247322843936,Pants,XXXL
18356,2018-03-28,4,21,37.952634534423765,Pants,XXXL
18357,2018-03-29,4,21,41.997931221246446,Pants,XXXL
18358,2018-03-30,4,21,44.37885616505885,Pants,XXXL
18359,2018-03-31,4,21,45.5408855873491,Pants,XXXL
18360,2018-01-01,5,21,14.278925671948258,Pants,XXXL
18361,2018-01-02,5,21,19.20077547399889,Pants,XXXL
18362,2018-01-03,5,21,19.15705979070878,Pants,XXXL
18363,2018-01-04,5,21,22.49595234376738,Pants,XXXL
18364,2018-01-05,5,21,23.06106926002019,Pants,XXXL
18365,2018-01-06,5,21,25.578691360837794,Pants,XXXL
18366,2018-01-07,5,21,27.958207532509675,Pants,XXXL
18367,2018-01-08,5,21,14.371365697221217,Pants,XXXL
18368,2018-01-09,5,21,19.44643168358766,Pants,XXXL
18369,2018-01-10,5,21,19.45419564774472,Pants,XXXL
18370,2018-01-11,5,21,22.2974569839758,Pants,XXXL
18371,2018-01-12,5,21,23.10248212117874,Pants,XXXL
18372,2018-01-13,5,21,25.77772961401397,Pants,XXXL
18373,2018-01-14,5,21,28.034857961066525,Pants,XXXL
18374,2018-01-15,5,21,14.352273372422603,Pants,XXXL
18375,2018-01-16,5,21,19.60110941708347,Pants,XXXL
18376,2018-01-17,5,21,19.031718367103885,Pants,XXXL
18377,2018-01-18,5,21,22.363987994433003,Pants,XXXL
18378,2018-01-19,5,21,23.333854400617845,Pants,XXXL
18379,2018-01-20,5,21,25.31363105202505,Pants,XXXL
18380,2018-01-21,5,21,27.51614145226648,Pants,XXXL
18381,2018-01-22,5,21,14.51835145184408,Pants,XXXL
18382,2018-01-23,5,21,19.623424109030896,Pants,XXXL
18383,2018-01-24,5,21,19.439842751213504,Pants,XXXL
18384,2018-01-25,5,21,22.3488981625726,Pants,XXXL
18385,2018-01-26,5,21,23.9520206569548,Pants,XXXL
18386,2018-01-27,5,21,25.126320361784646,Pants,XXXL
18387,2018-01-28,5,21,27.696630560616853,Pants,XXXL
18388,2018-01-29,5,21,14.588040698534227,Pants,XXXL
18389,2018-01-30,5,21,19.343489364454143,Pants,XXXL
18390,2018-01-31,5,21,19.30742497657987,Pants,XXXL
18391,2018-02-01,5,21,27.30872146213462,Pants,XXXL
18392,2018-02-02,5,21,28.378230489288004,Pants,XXXL
18393,2018-02-03,5,21,30.177735691543333,Pants,XXXL
18394,2018-02-04,5,21,33.35137317794743,Pants,XXXL
18395,2018-02-05,5,21,19.772052051864137,Pants,XXXL
18396,2018-02-06,5,21,24.56447213081471,Pants,XXXL
18397,2018-02-07,5,21,24.57247904694185,Pants,XXXL
18398,2018-02-08,5,21,27.566170091299725,Pants,XXXL
18399,2018-02-09,5,21,28.49212779402443,Pants,XXXL
18400,2018-02-10,5,21,30.151980284570826,Pants,XXXL
18401,2018-02-11,5,21,33.737841588465145,Pants,XXXL
18402,2018-02-12,5,21,19.610246101042463,Pants,XXXL
18403,2018-02-13,5,21,24.766774895933487,Pants,XXXL
18404,2018-02-14,5,21,24.601778418791177,Pants,XXXL
18405,2018-02-15,5,21,27.768543021734235,Pants,XXXL
18406,2018-02-16,5,21,28.88223041225728,Pants,XXXL
18407,2018-02-17,5,21,29.898166515939927,Pants,XXXL
18408,2018-02-18,5,21,32.457377620964024,Pants,XXXL
18409,2018-02-19,5,21,19.694790883633388,Pants,XXXL
18410,2018-02-20,5,21,24.69321807008999,Pants,XXXL
18411,2018-02-21,5,21,24.8373377766302,Pants,XXXL
18412,2018-02-22,5,21,27.26817648164691,Pants,XXXL
18413,2018-02-23,5,21,28.72767881186944,Pants,XXXL
18414,2018-02-24,5,21,30.24396766008669,Pants,XXXL
18415,2018-02-25,5,21,33.126999681380624,Pants,XXXL
18416,2018-02-26,5,21,19.40048097607639,Pants,XXXL
18417,2018-02-27,5,21,24.597563945721884,Pants,XXXL
18418,2018-02-28,5,21,24.10515426990409,Pants,XXXL
18419,2018-03-01,5,21,34.15793293479073,Pants,XXXL
18420,2018-03-02,5,21,35.2421460363939,Pants,XXXL
18421,2018-03-03,5,21,36.38686097636325,Pants,XXXL
18422,2018-03-04,5,21,39.612117406702815,Pants,XXXL
18423,2018-03-05,5,21,26.28656392235536,Pants,XXXL
18424,2018-03-06,5,21,31.06416934190532,Pants,XXXL
18425,2018-03-07,5,21,31.21196137954952,Pants,XXXL
18426,2018-03-08,5,21,34.05855778562843,Pants,XXXL
18427,2018-03-09,5,21,35.599065385544,Pants,XXXL
18428,2018-03-10,5,21,36.93139227861686,Pants,XXXL
18429,2018-03-11,5,21,40.027834294276985,Pants,XXXL
18430,2018-03-12,5,21,26.42637549064957,Pants,XXXL
18431,2018-03-13,5,21,30.99428226730809,Pants,XXXL
18432,2018-03-14,5,21,31.63511021322805,Pants,XXXL
18433,2018-03-15,5,21,34.3051216841292,Pants,XXXL
18434,2018-03-16,5,21,35.01401690507702,Pants,XXXL
18435,2018-03-17,5,21,36.89090331746949,Pants,XXXL
18436,2018-03-18,5,21,39.63047325612021,Pants,XXXL
18437,2018-03-19,5,21,26.00326089615428,Pants,XXXL
18438,2018-03-20,5,21,31.54987703947004,Pants,XXXL
18439,2018-03-21,5,21,31.54677998604231,Pants,XXXL
18440,2018-03-22,5,21,34.297733803631694,Pants,XXXL
18441,2018-03-23,5,21,35.19800392742149,Pants,XXXL
18442,2018-03-24,5,21,37.31040532264251,Pants,XXXL
18443,2018-03-25,5,21,40.0977560715379,Pants,XXXL
18444,2018-03-26,5,21,26.187224153990755,Pants,XXXL
18445,2018-03-27,5,21,31.270235889121366,Pants,XXXL
18446,2018-03-28,5,21,31.484261979488416,Pants,XXXL
18447,2018-03-29,5,21,33.68696368225059,Pants,XXXL
18448,2018-03-30,5,21,35.7793541827111,Pants,XXXL
18449,2018-03-31,5,21,37.0785900731403,Pants,XXXL
18900,2018-01-01,1,22,38.26939155494283,Lehenga,XS
18901,2018-01-02,1,22,48.58548533862172,Lehenga,XS
18902,2018-01-03,1,22,47.79203865295045,Lehenga,XS
18903,2018-01-04,1,22,54.68791783804086,Lehenga,XS
18904,2018-01-05,1,22,56.82744605672539,Lehenga,XS
18905,2018-01-06,1,22,65.74170575083379,Lehenga,XS
18906,2018-01-07,1,22,68.74871573380878,Lehenga,XS
18907,2018-01-08,1,22,38.5913579090514,Lehenga,XS
18908,2018-01-09,1,22,47.30815858525784,Lehenga,XS
18909,2018-01-10,1,22,48.02360400342779,Lehenga,XS
18910,2018-01-11,1,22,53.90132875587933,Lehenga,XS
18911,2018-01-12,1,22,57.50446455349112,Lehenga,XS
18912,2018-01-13,1,22,65.729280636664,Lehenga,XS
18913,2018-01-14,1,22,67.70457326939234,Lehenga,XS
18914,2018-01-15,1,22,37.64028305633113,Lehenga,XS
18915,2018-01-16,1,22,47.10626429241027,Lehenga,XS
18916,2018-01-17,1,22,47.43468621503697,Lehenga,XS
18917,2018-01-18,1,22,53.39116093520417,Lehenga,XS
18918,2018-01-19,1,22,57.02031310317439,Lehenga,XS
18919,2018-01-20,1,22,64.78251174369024,Lehenga,XS
18920,2018-01-21,1,22,67.81164120314912,Lehenga,XS
18921,2018-01-22,1,22,37.41843361566893,Lehenga,XS
18922,2018-01-23,1,22,47.35604337118922,Lehenga,XS
18923,2018-01-24,1,22,48.29460130515231,Lehenga,XS
18924,2018-01-25,1,22,53.08306280298234,Lehenga,XS
18925,2018-01-26,1,22,55.89136294739614,Lehenga,XS
18926,2018-01-27,1,22,64.82708913424531,Lehenga,XS
18927,2018-01-28,1,22,68.23592836806914,Lehenga,XS
18928,2018-01-29,1,22,38.320517951318735,Lehenga,XS
18929,2018-01-30,1,22,48.902154465184005,Lehenga,XS
18930,2018-01-31,1,22,48.01754144714188,Lehenga,XS
18931,2018-02-01,1,22,63.04215985593468,Lehenga,XS
18932,2018-02-02,1,22,65.39765113153047,Lehenga,XS
18933,2018-02-03,1,22,73.47642437275645,Lehenga,XS
18934,2018-02-04,1,22,77.24160155932158,Lehenga,XS
18935,2018-02-05,1,22,45.71431909733579,Lehenga,XS
18936,2018-02-06,1,22,56.96187575448714,Lehenga,XS
18937,2018-02-07,1,22,57.24462843140361,Lehenga,XS
18938,2018-02-08,1,22,63.57358136556836,Lehenga,XS
18939,2018-02-09,1,22,66.02892278466743,Lehenga,XS
18940,2018-02-10,1,22,73.44431101515707,Lehenga,XS
18941,2018-02-11,1,22,77.82148543994109,Lehenga,XS
18942,2018-02-12,1,22,46.61418398478048,Lehenga,XS
18943,2018-02-13,1,22,56.48243068671432,Lehenga,XS
18944,2018-02-14,1,22,56.60982657572576,Lehenga,XS
18945,2018-02-15,1,22,63.53321308799937,Lehenga,XS
18946,2018-02-16,1,22,65.68156308898585,Lehenga,XS
18947,2018-02-17,1,22,73.25139971295204,Lehenga,XS
18948,2018-02-18,1,22,76.5701078726816,Lehenga,XS
18949,2018-02-19,1,22,46.40290928061352,Lehenga,XS
18950,2018-02-20,1,22,58.18873767664011,Lehenga,XS
18951,2018-02-21,1,22,56.38032210672561,Lehenga,XS
18952,2018-02-22,1,22,62.37482977645188,Lehenga,XS
18953,2018-02-23,1,22,65.33396827277463,Lehenga,XS
18954,2018-02-24,1,22,74.05343360874718,Lehenga,XS
18955,2018-02-25,1,22,77.12118565130125,Lehenga,XS
18956,2018-02-26,1,22,46.15930723491761,Lehenga,XS
18957,2018-02-27,1,22,58.05009356030776,Lehenga,XS
18958,2018-02-28,1,22,55.97831015522794,Lehenga,XS
18959,2018-03-01,1,22,77.75549731857566,Lehenga,XS
18960,2018-03-02,1,22,80.86160780124487,Lehenga,XS
18961,2018-03-03,1,22,88.70612549070712,Lehenga,XS
18962,2018-03-04,1,22,93.03175904946396,Lehenga,XS
18963,2018-03-05,1,22,61.52663338815261,Lehenga,XS
18964,2018-03-06,1,22,72.76244764414534,Lehenga,XS
18965,2018-03-07,1,22,70.89477236071296,Lehenga,XS
18966,2018-03-08,1,22,78.46647470705697,Lehenga,XS
18967,2018-03-09,1,22,80.65202215292817,Lehenga,XS
18968,2018-03-10,1,22,88.41095697108484,Lehenga,XS
18969,2018-03-11,1,22,91.88780660196728,Lehenga,XS
